"uuid";"unique_person_id";"role"
"2ff97fab-7311-8ca5-7c42-c92566763eba";6;"parent birth"
"a0d3c5d1-471a-c112-60e3-8bf66bca9dd5";6;"parent birth"
"626ef5d0-5242-e52c-a175-592f3a32b7c8";6;"parent birth"
"3a4142b6-8ab8-86a3-0e01-272c1d196199";6;"parent birth"
"6ec972df-2967-4f77-479b-20299d5fe464";7;"parent"
"484fbd70-71cf-6c45-6d3c-8ec80d2cf31c";7;"partner"
"0034c3b0-8f0f-283c-cdd2-e68e23679795";7;"partner"
"4d08e2ba-4631-ba8d-0ca6-bb637ee67767";7;"partner"
"91d807c8-ac81-ec7a-d360-e5ec7dd4a1b8";7;"partner"
"f3e0d296-e174-d6ed-ad2c-92820dcf5b43";7;"partner"
"495dda33-f73c-e554-5f83-1fe868adbf0a";7;"parent birth"
"38e5ce47-f1d8-097f-e0d3-a98e27cb0f6a";7;"parent birth"
"3fdabfb6-dd31-7f35-b278-5f7e09e95990";7;"parent birth"
"fe7ea01d-e4c5-12bd-f919-6b2544cff367";7;"parent birth"
"669a5dcb-0603-86e5-3968-bc2df37bb6b6";7;"parent birth"
"a980408d-09f4-7e06-33bf-c23ba0aca82f";7;"parent birth"
"0bbd7657-090e-6916-ea6b-8f73bfbbfcd7";7;"parent birth"
"63973b47-1ae0-a377-e9ec-97409e2a00e3";8;"parent"
"3bfd990b-2238-1a0c-c5cf-27aa2766201d";8;"partner"
"bfdc9f47-b463-4f4e-dc48-820933071eda";8;"partner"
"92bd0c29-ba16-f563-9471-d205dc6f8226";8;"partner"
"61cb660a-2250-a7ce-3ad2-b9951d2106b0";8;"partner"
"d5db7db2-9949-a341-48ed-1f120409981f";8;"partner"
"b4c8c2ad-a2aa-244b-ba79-ea7f84ea782a";8;"partner"
"4f2f803c-1b41-724f-ef41-28cafff2c5ef";8;"partner"
"c3c660b3-5694-0e1f-3533-b5b668e99dcd";8;"parent birth"
"90ecb02e-8215-db9e-17d3-82c4e82c4c7c";8;"parent birth"
"7b338502-87a2-68dc-1171-385a1a42ce43";8;"parent birth"
"dcdfd5f4-209c-ff14-68e6-6fe8d17c17e8";8;"parent birth"
"f5e68403-7c83-8a01-8f56-cc86ce7a4980";8;"parent birth"
"9c361e12-196e-0739-d535-a1270cb9b1a4";8;"parent birth"
"4b5b7930-2e5e-9946-dede-58d00ddb48bf";8;"parent birth"
"fbdf6f85-6649-38c4-2984-148e75eb13bd";8;"parent birth"
"661ebc88-89c5-5c59-2c87-7f2e4375664e";8;"parent birth"
"f1700ac3-df97-770a-2a26-16645000c25b";8;"parent birth"
"108cf54a-e0ef-7c19-e1f3-87432c6f4c6b";8;"parent birth"
"ca4ea53b-724a-35cd-0e1c-ad3484c5cd35";9;"parent"
"6d4e1406-0799-25b1-c8e9-54224e6d538e";9;"partner"
"7f7339c5-259c-8526-9dc9-1e848d280971";9;"partner"
"6dd09a99-e6c1-05c2-98da-adf1995a0362";9;"partner"
"6a7d0044-a7dd-00a5-dd85-dd58cfc33c00";9;"partner"
"0650312d-2fd4-b587-5cbb-2c4ca4676795";9;"partner"
"8bdfb8c4-d54e-bf45-3432-91e80a30f29a";9;"partner"
"80633aeb-9803-9d49-f1ef-967be73834af";9;"partner"
"19714580-09d1-1ec0-2ad1-b4a995ab106f";9;"parent birth"
"764ae0ce-f7d2-a016-5e5a-fffc2c262362";9;"parent birth"
"5c499c73-1dcc-fb98-82f4-bd99f384767f";9;"parent birth"
"2fd7de46-267e-a7cd-1077-6a14a95582f3";9;"parent birth"
"d7dac949-fd50-6f7e-458c-0254702f5f2a";9;"parent birth"
"c26b5e3c-8c06-622d-f21b-f692c3dd6f7a";9;"parent birth"
"bb6176f9-6373-2046-6c33-bbe3f5733d6b";9;"parent birth"
"4b10e201-e6b2-6dc9-5560-fa6e43837073";9;"parent birth"
"ce275af4-632a-e1c0-693d-cf3401e439be";9;"parent birth"
"c2790e3d-9657-23af-f7e3-848a8bc0b2f6";9;"parent birth"
"88485e27-d402-e3c5-38f4-14410e285b13";9;"parent birth"
"6ffcfd6a-e47c-986c-5229-95e0e7c44a14";10;"parent"
"a055dc7d-ae09-dd47-6222-8d5037ef2924";10;"partner"
"6fa8fe83-4281-ebad-86e4-f24c3c154bc9";10;"partner"
"1d3578a4-3313-fd3d-f117-04098f2f7eeb";10;"parent birth"
"76f1e2fb-5f4b-be28-298b-e19cfcd7ba4a";10;"parent birth"
"6767be54-0b05-f2b6-1231-9777b667454a";10;"parent birth"
"b73d5034-f69d-9b5e-4225-7add554465b5";10;"parent birth"
"3bd1e716-8e16-ab5c-2b9d-c628f923ba7e";11;"parent"
"840c8734-0c0f-84fe-7d29-4e4ae4998edd";11;"partner"
"e9830f88-3ab1-2516-d12b-5417c55d1cde";11;"partner"
"02a857a3-9346-d0f4-11cd-ac488b2cf5d5";11;"parent birth"
"41943b76-2c4a-045f-7d03-9985871b48c4";11;"parent birth"
"1f78462b-a2dc-12f3-6fbd-2ac7376bcdfd";11;"parent birth"
"f5f54742-28fd-12f2-6526-4157f436733b";11;"parent birth"
"c1b81e43-b20b-f27a-e301-84836eac6fe0";12;"parent"
"290ff848-a8a5-6221-8fae-70ab7f552d74";12;"partner"
"55725dd1-0712-a044-93c6-050fbb49363d";12;"partner"
"370af555-b942-61c9-fe82-8f29dbdeea4c";12;"parent birth"
"5511f644-d250-5ede-bcd8-6442bdaf8e75";12;"parent birth"
"88948348-0b90-2326-21be-3107a9480445";12;"parent birth"
"e153f621-faa6-56e8-d369-295b19142023";12;"parent birth"
"2d096d96-0c40-726a-eea2-25c0fbce522e";13;"parent"
"aaca1fda-8c76-cc78-1e39-7e862e771e94";13;"partner"
"41bf1dc8-c80e-5f40-5672-0c3fd15fa174";13;"partner"
"a188e70f-4b7d-7434-ef97-6947559ab59b";13;"parent birth"
"0e9dd35d-5297-f50c-a797-d9b93c1a0308";13;"parent birth"
"59034b7e-ef53-e6a2-8b4d-fb5b39e935ba";13;"parent birth"
"9ed0e8f3-3904-6f27-cb05-f2298899c350";13;"parent birth"
"01eb983f-0b91-9970-f445-fb1fd67118f6";14;"parent"
"ad9b6d44-db47-2146-6f58-85a5c2ca4c31";14;"partner"
"29001912-1a7f-0bec-f5ff-e399464655bf";14;"partner"
"9bace6e2-5c21-2305-8335-974a929058c9";14;"partner"
"a1adb7c8-44a7-1e1b-8b61-4fc8da974ca8";14;"partner"
"a6e50428-c7e4-defd-08a3-4a93d7b66b9f";14;"parent birth"
"f9983784-c268-34c6-ed32-22bc4c18bf52";14;"parent birth"
"4ec017f5-7bff-8b1f-8408-6e6894502572";14;"parent birth"
"b5fa92e9-3b7f-ac61-845b-ebb1d11c1102";14;"parent birth"
"32d0e402-ae62-b4b1-e206-88c20e115487";14;"parent birth"
"8c582883-1238-7b65-8a07-2700c042c53d";14;"parent birth"
"f1f5b976-cd88-ed07-e26b-55f925165c06";15;"parent"
"dc1a3a3a-e00c-9e79-c87d-334aeee98071";15;"partner"
"704d608e-3393-089d-dab1-8b2910de522a";15;"partner"
"9140b282-60a7-006f-1956-e45ebe883471";15;"partner"
"117688cf-cf9f-5990-f850-0af6cef7bbe3";15;"partner"
"8d3bb90f-939e-a335-5e2c-c039ae118e7d";15;"parent birth"
"b4adb669-d1a3-5659-48c7-1ee427cd487e";15;"parent birth"
"48a32677-25e0-60d9-9c07-fdc3ecf2d69a";15;"parent birth"
"c3381d69-6b42-4681-b571-0f29fcf3d4f6";15;"parent birth"
"6dc84f6d-42e8-b848-5f78-a603599e8a0c";15;"parent birth"
"2658713a-80a1-ca2a-3f7f-ee7b11532f91";15;"parent birth"
"2d85ed53-4515-ae05-8aea-24175b300b43";16;"parent"
"ed027853-27d1-2282-5d4b-5ae0dfb0ab59";16;"partner"
"45c831d7-816e-050d-aeed-f382388fbe39";16;"partner"
"694e0b87-ca47-5a41-ab91-60bd3272ba9b";16;"partner"
"e1f815cb-e179-72e3-9feb-42cc3be959d6";16;"parent birth"
"870dd53e-9de2-a567-bf53-a58e5ea1bc6e";16;"parent birth"
"0f64439f-c2ed-de3c-822e-aecedcb1f5be";16;"parent birth"
"15a75d51-5442-197b-7e68-20dd0f8d5bd3";16;"parent birth"
"511993bc-1904-3515-548a-c3616384e0e1";16;"parent birth"
"77fa8f25-4ddf-14ab-86c5-74166e61024b";16;"parent birth"
"59c2b6b8-7b61-d8b9-7678-973c0d9f1198";16;"parent birth"
"b8defc6e-e347-8523-ea47-0d30fa6eef8c";16;"parent birth"
"7a3c9b34-1799-96ce-3ae8-bd60bf20bf3b";16;"parent birth"
"c9e12e26-c3f0-e4e7-077d-0f40aa196acb";16;"parent birth"
"8d6edc39-7bfc-7720-5aa2-fd44d1b8df50";16;"parent birth"
"fca3b4ea-12c2-4fea-ef18-b2ad1c7c0736";17;"parent"
"897a098d-2cc2-b9b4-2701-37ed3473a372";17;"partner"
"b54aa382-1628-4e0c-b546-6564e2fec77d";17;"partner"
"a9563956-b643-ea31-7f29-5d7a366fc7f7";17;"partner"
"364bdd5c-4149-b609-8bda-4c49f0bd92ce";17;"parent birth"
"cc6d080b-9cd2-2e00-7a47-7eee09408af1";17;"parent birth"
"b8d04e55-daa9-b22e-edee-0db8dc88495e";17;"parent birth"
"0b44d086-da65-6301-7153-74a390a4fd85";17;"parent birth"
"4d81ef97-f06d-c077-29a1-a35157e1c671";17;"parent birth"
"8852a513-3be4-0751-fa16-e35ead28f8e5";17;"parent birth"
"745cfc7f-4674-a987-c0e7-8d4ededb5254";17;"parent birth"
"5f3626d8-21d5-4d40-6362-18c344b0c7be";17;"parent birth"
"7e53fd2e-fc31-248c-1784-7f8e17f1514b";17;"parent birth"
"0da13c5b-2dd9-d371-9318-0ccdd3114a83";17;"parent birth"
"23eee7b6-66b8-ea87-95f8-a662a92ff67c";17;"parent birth"
"7b542366-d7f1-871d-5762-568517c7d666";18;"parent"
"38c7f881-7d19-c435-0cb0-4b242459bfc2";18;"partner"
"4a3315a6-b8e6-a530-bd84-a6138d7b9ed8";18;"partner"
"09c60995-95c7-34f5-be2a-f16ea8fd050e";18;"partner"
"022e3cf1-bb04-4b62-aade-cdb1e76c1e85";18;"partner"
"2e85dc67-109c-8662-7ff9-a3219498f929";18;"partner"
"6c2bafbe-e6f9-05d5-84f9-70548e1916ea";18;"partner"
"0b4a6dc9-fc43-4807-7cd0-1f50661f0a17";18;"parent birth"
"f1df48ad-99d6-90ca-040d-b0881fdf968c";18;"parent birth"
"9017ec1b-8216-3926-5107-bceb0f5ca03b";18;"parent birth"
"eab2bfcf-3145-3031-9d22-f62541fccf9e";18;"parent birth"
"51ff0990-38ea-c196-2710-b82b2834a4fb";18;"parent birth"
"7e1496e9-2863-2551-b8ab-11b7b34b7abd";18;"parent birth"
"ec1ccbcb-02f0-054b-48de-bde500f14b20";18;"parent birth"
"ac62d2d3-2ffb-9896-aa71-5ef9293c46b6";18;"parent birth"
"c08aa694-20e7-ce94-1b77-321bbb5222d3";18;"parent birth"
"0cf42c7a-5056-c844-2023-b3cb35db814f";18;"parent birth"
"1be27acd-620c-1c3b-3825-6851449d3f39";19;"parent"
"19bf1f83-c764-ce4f-fd7b-251f5a9ae40f";19;"partner"
"bdbca3a2-53ae-7a83-a8ba-dd0e1c8ac868";19;"partner"
"8fa97e03-e438-1b77-3d66-9d97b52cc8b3";19;"partner"
"8f93a0d0-26e8-e03e-1a9d-e6b4b6da23fa";19;"partner"
"fc0476b7-b9f4-16da-2e10-17c14eeb6657";19;"partner"
"44f2f809-aa0b-3ba8-0bf3-eeabfa38026b";19;"partner"
"6fa3553e-356c-8595-7117-73137fbee2c3";19;"parent birth"
"b60cb0fa-6a0c-b9e0-e8cb-fb89c6db02dd";19;"parent birth"
"db6362fe-4e4c-59fe-1452-4a2f46ae4427";19;"parent birth"
"dd5b5583-7b3d-a3d4-a68f-ea633dc27387";19;"parent birth"
"0e76e3b9-502b-6bc7-a6ee-cf2c971f0626";19;"parent birth"
"8a00bb09-6a64-9c4e-fc33-72357441646c";19;"parent birth"
"58bde24c-dde1-29ce-2593-ffe884ffbb32";19;"parent birth"
"5ba84631-95f3-b37f-cab5-66ba6529e2b2";19;"parent birth"
"57ea9d22-3d07-b6b9-572f-5aaf0096bdd9";19;"parent birth"
"1fdb56a8-cdea-93d1-3b86-44cbaf0bc045";19;"parent birth"
"ab36a7aa-5e6a-4626-a446-4580b8ed0940";20;"parent"
"3fe5b559-9c33-a803-3fc2-47ed07862def";20;"partner"
"b2a5aecf-7c03-d9d9-7152-0ab0909d2de4";20;"partner"
"60381921-797a-6035-0abc-afc1820daa49";20;"partner"
"26f6f79a-79fc-8bc9-5977-ba91d5423979";20;"partner"
"f4191f10-e494-a137-c867-be932a14c818";20;"partner"
"194874de-1a5d-3db1-8fef-eb1983e29375";20;"partner"
"1f0158ee-d879-fb9d-dcca-c20ad63d7dcb";20;"parent birth"
"1450524c-a033-4db0-3883-e08d15905611";20;"parent birth"
"0db61fb2-34c8-19e9-2a14-9173c87b1c9e";20;"parent birth"
"53ce35bd-0ad1-f166-abb5-575dc4cdc321";20;"parent birth"
"ceda7777-f789-d0a9-228b-132bc5d7a0df";20;"parent birth"
"68d599b5-ffb7-487c-34d7-7d62b407dde3";20;"parent birth"
"5cc1db05-cb94-4247-ec9b-859990c86461";20;"parent birth"
"7a4694f6-f0f9-5e2e-0fe5-8c2c8660769c";21;"parent"
"5347effe-a36c-e95d-abb7-f866f2c9b02a";21;"partner"
"7ca8d426-3720-4437-2bf7-5305ad906207";21;"partner"
"1e35c03a-8f47-ec90-04f4-4a1ffd3fb629";21;"partner"
"0657d2ad-f1e8-578c-3dd3-b2e9bb7c3fd4";21;"partner"
"256f8f81-7b8c-88a3-172b-f5012a625bd5";21;"partner"
"8f1466ec-f1ba-91d8-64a9-d72cbfdbc46f";21;"partner"
"74fec4f7-36c9-90df-14f6-4e80656545ff";21;"parent birth"
"91f7dc2a-8454-0515-7025-970e1b33dcc8";21;"parent birth"
"2300fb1b-518c-45d8-e304-3681b30f32bc";21;"parent birth"
"490d0e71-3222-cb86-a5cd-68492bb16459";21;"parent birth"
"44d144d3-c5f0-d491-3aa2-6f4507fa736b";21;"parent birth"
"b76bd269-2098-c436-2207-81f82ba051f6";21;"parent birth"
"aafb79a6-e348-44d9-72ac-9e7881834406";21;"parent birth"
"066671b1-c45f-20c5-1932-d40d327914b4";22;"parent"
"ca437bce-4dec-4942-33e4-ff9ac1df9361";22;"partner"
"82ea0ee9-53ab-8cbe-b3ec-cc413c8be85d";22;"partner"
"b928b2e6-193c-6b17-51a2-7bef7cb8b8d6";22;"partner"
"92aa8b26-078d-ba6f-3509-87b367d57a02";22;"partner"
"8a91f128-ccfc-6337-be5f-d05dffd6344c";22;"partner"
"0b574c07-5658-fc1a-a1e1-16aeb9cab8dd";22;"parent birth"
"810ffec3-3071-c241-33ec-b8bc1d8264ce";22;"parent birth"
"e641d700-888d-b25f-d511-79a4e541002d";22;"parent birth"
"ccb58d89-5e9e-1a5b-eb8f-2484e09e45ac";22;"parent birth"
"dacbbf90-344b-9d48-7e77-7e8e02c87572";22;"parent birth"
"03675621-d308-5704-2608-30db41317b05";22;"parent birth"
"c0d72556-d67f-0b6c-a849-0455f04800d0";22;"parent birth"
"de6f9de8-edf5-f8bb-0a04-b79744a9a883";22;"parent birth"
"eb59870b-4311-7239-54f3-67ac3507b8c5";22;"parent birth"
"95ab7789-3933-fc9a-215d-0dd055366b14";22;"parent birth"
"48e29b31-a247-ddd8-5e87-31c632fbb49c";23;"parent"
"019b4755-aa29-c3e0-91bb-2a32d44177f8";23;"partner"
"8a39ce30-c964-54d5-eab3-63ead46e99e2";23;"partner"
"068e9adc-0822-1efb-9720-c09ef65780c4";23;"partner"
"379175e1-da98-b2f1-6477-c9cea571aabd";23;"partner"
"25c60d4d-034b-0de1-7f13-ffdd4069c77c";23;"partner"
"fcea759d-0c29-9eee-4179-57bec6348bf1";23;"parent birth"
"a3e6db07-6132-b87e-cc81-8099027daf8b";23;"parent birth"
"d9de1537-5251-fc2b-2bce-3eb66ae45930";23;"parent birth"
"e4cffcdd-ae82-9e88-c23c-b3bf932341ca";23;"parent birth"
"79face18-008f-3d73-73ec-714eee70d9c1";23;"parent birth"
"8a2cd460-fd56-f713-bdb4-f51eb22fbdc6";23;"parent birth"
"9dce3d29-d63e-50a0-cd9c-16c0fa75b275";23;"parent birth"
"07f0e486-f518-f23c-1237-88069ac94e66";23;"parent birth"
"25a82d89-eba6-2dc1-a361-f8ebd5024f8e";23;"parent birth"
"7e707bae-4571-d0b0-2326-b0c4f68b32ea";23;"parent birth"
"52b29e04-a273-605f-99de-a4458a409b84";24;"parent"
"bd36c739-b31f-eae8-0f36-27581bfa33f7";24;"partner"
"a4e7657e-66a2-44b4-b6dd-d2dd8c5739d3";24;"partner"
"f9369f81-51de-e5ac-41f4-cc4a591a76d9";24;"partner"
"bdbd6295-781d-f6ed-2692-90d4d4b9fa08";24;"partner"
"fcd90d5e-ae74-9ae6-316c-2fcc9c863ba8";24;"partner"
"69b20eb6-6c5e-ceaf-1469-e2e17f162879";24;"partner"
"db532a84-0bb5-b7f6-cbd8-ee9b432745f6";24;"partner"
"10873323-ea71-53b8-6039-eec64478be7e";24;"parent birth"
"4ae2102b-ad5c-18a2-904c-2f49ff4165ca";24;"parent birth"
"d7e02590-844b-d474-af05-dcadfe80acf9";24;"parent birth"
"ab947ae3-fde3-fbd8-e679-0c1ae5f63f0b";25;"parent"
"c1ead861-61ae-a735-256c-86b7a35fcab1";25;"partner"
"950c1d75-d406-313a-8462-0fede3232793";25;"partner"
"f1ce73f4-9343-77ee-f024-82c29c3d39fd";25;"partner"
"8d859d1d-7bc1-e90d-ec56-3776712c18ac";25;"partner"
"824ca3d8-3a3d-9cf4-ae6b-4ccf4f014bee";25;"partner"
"48ea837c-29a0-8dc8-aa9d-5dcb172ace50";25;"partner"
"a3bc8d81-d367-74d5-2487-6e840980bc0a";25;"partner"
"e9b1d889-f02a-5ac9-b5dc-68a0752e14b9";25;"parent birth"
"584c43f1-3e28-51a8-68aa-901cf7aae0b2";25;"parent birth"
"aaa4ed25-e04d-f8f7-d3af-b89dbfb379b8";25;"parent birth"
"0f2b434c-d387-9961-a4cd-1d093fe808a7";26;"parent"
"4cfceac7-69d4-443d-faa1-5d1edbda0178";26;"partner"
"25a33a0b-57c8-24a2-4828-c00544735996";26;"partner"
"7ad40e1f-122b-ec37-b67a-4363da8393d3";26;"partner"
"28285d87-0f7c-4b02-e0c6-f21a2fb25108";26;"partner"
"e0df3234-79d3-f94f-b419-490655691ab7";26;"parent birth"
"51550315-963b-2307-dbaf-1c95c45452c7";26;"parent birth"
"c540631d-66cf-d548-23a6-285a84ea2431";26;"parent birth"
"79714195-e435-ea77-7860-4f75fa0f77c0";26;"parent birth"
"95d8a303-f9cc-ba0c-8dd7-b3558d758cf6";27;"parent"
"51057bc5-500d-c219-9563-5f6e689eb04c";27;"partner"
"53a8c3e3-5422-652b-2546-9c8a4e95eff6";27;"partner"
"bcf2be1b-f3da-5272-07cc-d76f7c58df36";27;"partner"
"01f32f33-66a2-5eb6-04dd-d665b9603692";27;"partner"
"2fdb839b-ef74-8c07-465a-417249ece482";27;"parent birth"
"64abd6ec-18fc-262d-f1fe-c312c7acd1da";27;"parent birth"
"ee013cd7-db5a-69e4-f1ae-7458c868ea87";27;"parent birth"
"709d733f-e7c7-66b8-3624-fc3f4b1a377d";27;"parent birth"
"f14b13c8-3fcb-10d5-c0a6-92956db14d64";28;"parent"
"afc99e51-d7da-1982-ef1c-12da75f6b91b";28;"partner"
"1fc411ca-251f-f728-d8c8-8f3c544aeba8";28;"partner"
"bbc4fb88-7f7c-813d-2041-55d938602e79";28;"partner"
"fd3dd28f-f74c-8ac8-c2ff-f81f429c93f8";28;"parent birth"
"53a17265-fa57-38b6-40e0-ea0f3d0031c2";28;"parent birth"
"740bade2-12b2-bae8-2d45-74a7fe9235b3";28;"parent birth"
"48938e2a-79d5-7b5a-5e5a-f20e0339e571";28;"parent birth"
"0e473b6c-9efc-c6e8-69ee-05a523699b2c";28;"parent birth"
"ec59a663-f8d8-1987-35fb-8c4a5090a49a";28;"parent birth"
"b49e4b9e-d387-1591-217f-34a0d222f8e4";28;"parent birth"
"6f3811c1-d63d-d871-43cb-639c62559df4";28;"parent birth"
"1b49d4fe-6c1e-2267-bb8b-6d315e3b2a3a";28;"parent birth"
"4973ebb0-2d12-6f61-3eb3-56172589d267";28;"parent birth"
"d0c11dc7-2dca-762c-6ec2-71ebb5ee06ac";29;"parent"
"ffaf7a1b-b303-9a40-b13d-62cec685bf62";29;"partner"
"e9247693-5ac5-dce4-d697-560bb47fcf9f";29;"partner"
"50d29f7a-1ff5-d0b3-e412-b3629ad9fe78";29;"partner"
"5cb07c22-d50e-b521-9a7d-f13236b62131";29;"parent birth"
"772d8877-772e-5b8e-e7a3-56cebcb2576c";29;"parent birth"
"b073e9a7-37f7-4d4c-6cf2-0b80edddf761";29;"parent birth"
"fa0dbf65-1f19-c246-7203-7ffbb5eb08a1";29;"parent birth"
"177d9b96-0099-6405-85d2-8e4da10f41aa";29;"parent birth"
"f436ef67-aa91-70f1-ccfc-4c3fc09b0a10";29;"parent birth"
"e09411bb-a8ab-5eb0-a71e-e85f1dca2011";29;"parent birth"
"673a6e59-8367-79c4-136c-722f83feb86c";29;"parent birth"
"5918080e-60ad-1df1-2b23-f025d39ef1f9";29;"parent birth"
"f7eaedab-6dc7-63ef-a9ae-fbd41748c12e";29;"parent birth"
"af59ae54-f05e-abb0-f27d-3db9e5a470ed";30;"parent"
"08f23150-6cbf-e06a-7dac-8a32ab658898";30;"partner"
"89eb7bf2-64bc-0841-6014-7625923169cd";30;"partner"
"4b039419-7515-ab80-1576-b9d1477a571a";30;"partner"
"ce3e9878-4658-1c1f-4368-43faf4774514";30;"parent birth"
"26d3e0f3-ed1a-2de7-6462-04d84cc2f3bc";30;"parent birth"
"15188380-3a65-210c-bef5-27176a462463";30;"parent birth"
"cdaf9a97-ac81-ec95-d79a-72640e5e3191";30;"parent birth"
"ff484b7f-d5fd-36ac-eeea-7efc65af3923";30;"parent birth"
"25dd0faf-ff55-657a-89e5-92e87787ec8a";31;"parent"
"a0112fe1-ec95-b0ef-c6d4-2c33882efc7b";31;"partner"
"33d9ec5f-2e1c-6890-6936-b59a7548841d";31;"partner"
"4a4ff174-a35f-3988-d8d7-d1694443d6d9";31;"partner"
"5ac9997e-ed52-e965-f85e-4322c82f1f29";31;"parent birth"
"d8efe7fb-e6e0-9021-bfcd-8b2c7d8f09da";31;"parent birth"
"c2e2c0e8-59fc-6c60-63c3-0d1655f6f33b";31;"parent birth"
"65bac736-d887-83eb-acee-6ae38b32a71b";31;"parent birth"
